date,page views,visits,new visits
2019-09-05,22721872,10287370,1224143
2019-09-06,19120726,8681637,1043741
2019-09-07,7874116,3482705,576507
2019-09-08,8861627,3971696,640986
2019-09-09,22583116,10169362,1232675
2019-09-10,23207665,10508770,1256840
2019-09-11,23227213,10529077,1253755
2019-09-12,22496770,10160437,1210948
2019-09-13,18874054,8532443,1028971
2019-09-14,8051152,3541822,587803
2019-09-15,9138462,4059072,643331
2019-09-16,23214712,10394527,1256196
2019-09-17,24151146,10912118,1308074
2019-09-18,23459829,10697168,1266055
2019-09-19,22999898,10476177,1235820
2019-09-20,19261170,8783030,1071697
2019-09-21,8235231,3704136,680115
2019-09-22,9240899,4125402,648495
2019-09-23,23326233,10475569,1265112
2019-09-24,24060929,10902042,1308463
2019-09-25,24339121,11021137,1326153
2019-09-26,23845824,10801016,1296226
2019-09-27,20039913,9046171,1095664
2019-09-28,8683866,3815694,636670
2019-09-29,9709839,4296857,677114
2019-09-30,23213294,10373589,1270951
2019-10-01,23605847,10618657,1307960
2019-10-02,21766887,9814864,1228526
2019-10-03,22970216,10328101,1265614
2019-10-04,20036303,8972699,1097580
2019-10-05,8580355,3742372,620579
2019-10-06,9560684,4181425,669740
2019-10-07,22860258,10142949,1255459
2019-10-08,22640965,10161673,1262797
2019-10-09,24381412,10952295,1335843
2019-10-10,24419153,10958874,1328272
2019-10-11,20710738,9293879,1132082
2019-10-12,9031641,3939568,639106
2019-10-13,9744641,4278536,677837
2019-10-14,23329906,10348306,1278565
2019-10-15,25268024,11319462,1372672
2019-10-16,25321267,11366321,1372550
2019-10-17,24860290,11152875,1343146
2019-10-18,21027351,9416455,1134354
2019-10-19,9220248,4014948,657003
2019-10-20,10190696,4473221,702327
2019-10-21,24349055,10827819,1319868
2019-10-22,25322141,11357289,1366457
2019-10-23,24933662,11218651,1343164
2019-10-24,24234855,10907228,1302919
2019-10-25,19695736,8856390,1070729
2019-10-26,8243422,3597817,598310
2019-10-27,9350686,4093772,644112
2019-10-28,21880798,9747101,1186015
2019-10-29,23495715,10550795,1274236
2019-10-30,24156222,10845966,1291048
2019-10-31,22658293,10185247,1201024
2019-11-01,17518380,7848235,980440
2019-11-02,8869896,3863144,619670
2019-11-03,10696792,4701278,724051
2019-11-04,24052707,10698437,1305306
2019-11-05,25506127,11429744,1373428
2019-11-06,25498381,11481824,1413361
2019-11-07,24969784,11233814,1345144
2019-11-08,20780215,9331674,1125155
2019-11-09,9073603,3969078,646557
2019-11-10,10533256,4648836,709827
2019-11-11,23390880,10385987,1250581
2019-11-12,25330097,11381262,1358994
2019-11-13,25817662,11577060,1365480
2019-11-14,25197704,11251933,1318273
2019-11-15,20640260,9248253,1126780
2019-11-16,9361084,4064913,642330
2019-11-17,10773460,4743852,710480
2019-11-18,24973054,11128403,1318037
2019-11-19,25897864,11590358,1362440
2019-11-20,25468684,11417594,1336594
2019-11-21,25000537,11228563,1307089
2019-11-22,20261160,9130491,1070657
2019-11-23,8933686,3902101,618729
2019-11-24,10558494,4653622,684945
2019-11-25,24490485,10930386,1272502
2019-11-26,24608807,11101236,1281571
2019-11-27,23166440,10440666,1200994
2019-11-28,20436079,9171460,1066690
2019-11-29,16848509,7560423,905845
2019-11-30,8535655,3730157,595635
2019-12-01,10146270,4480569,671463
2019-12-02,23487422,10523920,1254277
2019-12-03,24556300,11069861,1306280
2019-12-04,24527915,11056253,1300264
2019-12-05,23798861,10729509,1262922
2019-12-06,19565401,8795242,1053068
2019-12-07,8886326,3875952,623036
2019-12-08,10439155,4590349,692742
2019-12-09,24096728,10723872,1268807
2019-12-10,24590021,11020605,1291991
2019-12-11,24139089,10876089,1288667
2019-12-12,23348889,10497832,1218032
2019-12-13,19247866,8621514,1027614
2019-12-14,8595135,3723981,611140
2019-12-15,9950234,4350947,661652
2019-12-16,23688613,10428555,1222592
2019-12-17,24022631,10650620,1237214
2019-12-18,23017300,10240204,1174013
2019-12-19,21655111,9671132,1120144
2019-12-20,16925601,7550535,893426
2019-12-21,7247284,3147182,521519
2019-12-22,8265445,3605136,558223
2019-12-23,17167676,7476998,910291
2019-12-24,12737639,5563436,698496
2019-12-25,8931457,3907294,555966
2019-12-26,14309064,6188963,780983
2019-12-27,13305060,5768138,745965
2019-12-28,7254691,3117852,521310
2019-12-29,7923118,3437860,547713
2019-12-30,15482092,6692277,856947
2019-12-31,10668014,4669200,667371
2020-01-01,7696289,3351099,554645
2020-01-02,18152817,7898914,990733
2020-01-03,16930831,7439531,925265
2020-01-04,8282056,3642381,588983
2020-01-05,9326861,4210548,627038
2020-01-06,20388436,9129393,1143731
2020-01-07,22522835,10027065,1248773
2020-01-08,23252822,10356380,1272481
2020-01-09,23638658,10535842,1268146
2020-01-10,19875307,8867625,1081529
2020-01-11,8410261,3652977,606394
2020-01-12,9735033,4244658,659887
2020-01-13,23535546,10415593,1250652
2020-01-14,23683272,10554361,1251151
2020-01-15,22782422,10171542,1206158
2020-01-16,23915712,10631426,1246187
2020-01-17,20069024,8922619,1063953
2020-01-18,8707503,3766645,617298
2020-01-19,9988477,4361135,659980
2020-01-20,22820873,9994252,1193452
2020-01-21,24686582,10952673,1294829
2020-01-22,24206816,10794190,1274633
2020-01-23,23355436,10438237,1236263
2020-01-24,19219354,8606367,1028796
2020-01-25,8237959,3594148,583046
2020-01-26,9008704,3958510,614479
2020-01-27,22761853,10129019,1207010
2020-01-28,23858269,10685715,1268184
2020-01-29,23412284,10553451,1240836
2020-01-30,23253566,10480303,1234745
2020-01-31,19262008,8696030,1028954
2020-02-01,8473214,3729106,597998
2020-02-02,9674429,4291402,649905
2020-02-03,23476507,10477453,1249064
2020-02-04,24557812,11050802,1307390
2020-02-05,24342587,10993916,1290635
2020-02-06,24201759,10933333,1277348
2020-02-07,20279359,9151573,1073747
2020-02-08,8733192,3856075,606593
2020-02-09,10264746,4572637,675487
2020-02-10,24109449,10846812,1272557
2020-02-11,25151903,11342878,1325807
2020-02-12,25378004,11425614,1320840
2020-02-13,24729543,11142072,1279918
2020-02-14,19698761,8902682,1025918
2020-02-15,9008215,3951154,622338
2020-02-16,10566200,4662264,683687
2020-02-17,23649204,10485416,1231920
2020-02-18,25569465,11486914,1325699
2020-02-19,25259981,11409988,1309197
2020-02-20,24011253,10931672,1244560
2020-02-21,19487136,8842567,1019932
2020-02-22,8846916,3919726,608202
2020-02-23,10166460,4548726,666506
2020-02-24,23012309,10377802,1202165
2020-02-25,23961158,10888481,1251610
2020-02-26,24264717,11035797,1250235
2020-02-27,23823811,10855238,1234040
2020-02-28,19593352,8935151,1033744
2020-02-29,9040100,4006060,617765
2020-03-01,10291423,4604490,668878
2020-03-02,23568477,10671024,1260845
2020-03-03,24563274,11198460,1333458
2020-03-04,24420663,11170120,1330554
2020-03-05,23909708,10899408,1249221
2020-03-06,19822526,9028682,1050019
2020-03-07,8999501,3984287,622978
2020-03-08,9518023,4234854,622765
2020-03-09,22324043,10082500,1173736
2020-03-10,22518310,10278862,1193570
2020-03-11,23311903,10660659,1212524
2020-03-12,22174896,10172409,1146787
2020-03-13,18454447,8488811,975701
2020-03-14,9019421,4006192,601457
2020-03-15,10079747,4506964,643609
2020-03-16,20541288,9420745,1090558
2020-03-17,21199963,9774772,1135300
2020-03-18,21213214,9818433,1135370
2020-03-19,20927703,9682286,1112266
2020-03-20,18039811,8360863,993904
2020-03-21,9969568,4426277,655282
2020-03-22,11287943,5035577,707743
2020-03-23,21031352,9739053,1150164
2020-03-24,21308884,9904085,1155146
2020-03-25,21043365,9749796,1127646
2020-03-26,21964408,10185302,1180646
2020-03-27,19218914,8910783,1031631
2020-03-28,11115687,4940954,729308
2020-03-29,12471237,5581107,804504
2020-03-30,22863732,10475070,1213409
2020-03-31,22755208,10414268,1184238
2020-04-01,22486630,10336284,1181515
2020-04-02,22519004,10350231,1182087
2020-04-03,19907135,9152177,1055851
2020-04-04,11646660,5140379,734879
2020-04-05,12624974,5569362,768330
2020-04-06,22836286,10428639,1195078
2020-04-07,23239381,10664100,1206343
2020-04-08,22926437,10551564,1215010
2020-04-09,21674977,9955714,1154105
2020-04-10,17382478,7855140,976413
2020-04-11,11908049,5245374,762717
2020-04-12,12567322,5546836,776836
2020-04-13,20781223,9401902,1126165
2020-04-14,23145927,10594159,1220858
2020-04-15,23499509,10797071,1245840
2020-04-16,23736163,10893055,1238762
2020-04-17,20980362,9607980,1128534
2020-04-18,12476887,5501390,796754
2020-04-19,13417737,5931606,823963
2020-04-20,23618738,10766601,1241392
2020-04-21,24022182,11021776,1274485
2020-04-22,24299888,11144199,1271826
2020-04-23,23982959,10991454,1259013
2020-04-24,20991601,9610940,1133530
2020-04-25,12324197,5427529,789319
2020-04-26,13670106,6022533,820688
2020-04-27,23891330,10851007,1230581
2020-04-28,24274461,11083863,1271430
2020-04-29,23677026,10841640,1241521
2020-04-30,21934820,10064458,1180273
2020-05-01,15980834,7212044,934597
2020-05-02,12114449,5302284,739545
2020-05-03,13006010,5687216,765576
2020-05-04,22681106,10244659,1156732
2020-05-05,24953258,11102738,1271159
2020-05-06,25876857,11507855,1299797
2020-05-07,25407700,11323997,1263207
2020-05-08,21727980,9653872,1120092
2020-05-09,12903812,5529064,777477
2020-05-10,13621372,5829684,791866
2020-05-11,25475621,11254191,1277481
2020-05-12,26316448,11682838,1291420
2020-05-13,26324264,11701341,1291846
2020-05-14,26063892,11591286,1291108
2020-05-15,22358287,9932172,1129420
2020-05-16,12502644,5325262,757884
2020-05-17,13723597,5844917,790928
2020-05-18,25482493,11204676,1257379
2020-05-19,26025091,11516137,1282260
2020-05-20,25450688,11283355,1268316
2020-05-21,23411026,10328850,1167149
2020-05-22,20894292,9174243,1056029
2020-05-23,11750781,4999481,709422
2020-05-24,12413461,5282714,725384
2020-05-25,20792082,8975532,1025817
2020-05-26,24901251,10978258,1202660
2020-05-27,25187701,11150142,1227271
2020-05-28,25057971,11089029,1223619
2020-05-29,21484532,9518685,1079236
2020-05-30,11565508,4945732,710479
2020-05-31,12601298,5393793,742634
2020-06-01,22763719,10019225,1150553
2020-06-02,24637386,10924371,1226783
2020-06-03,25103631,11127935,1232505
2020-06-04,25293979,11205613,1234485
2020-06-05,21685476,9606739,1088044
2020-06-06,11462944,4897962,716937
2020-06-07,12607546,5397689,756437
2020-06-08,24807328,10923961,1231136
2020-06-09,25591076,11334980,1252040
2020-06-10,25267719,11235597,1237665
2020-06-11,24051132,10667377,1177490
2020-06-12,20613123,9119645,1039813
2020-06-13,10971602,4671315,679387
2020-06-14,12145777,5239262,731763
2020-06-15,24600975,10852392,1252058
2020-06-16,25126108,11132337,1246664
2020-06-17,24990757,11091434,1232966
2020-06-18,24591117,10881250,1190191
2020-06-19,20500554,9059972,1025462
2020-06-20,10507189,4491677,656721
2020-06-21,11533464,4935514,682914
2020-06-22,24267273,10639472,1180712
2020-06-23,24667899,10874525,1193371
2020-06-24,23856123,10504763,1154058
2020-06-25,23470901,10333940,1131151
2020-06-26,19977238,8803157,989986
2020-06-27,10247624,4376872,643865
2020-06-28,11631609,4991362,693366
2020-06-29,23610379,10306482,1144497
2020-06-30,23720887,10462790,1143354
2020-07-01,22963624,10139981,1124481
2020-07-02,22907700,10101294,1111205
2020-07-03,18130011,7936255,924387
2020-07-04,9608175,4101189,609855
2020-07-05,10943064,4682721,675758
2020-07-06,23323837,10193108,1159912
2020-07-07,24211778,10641334,1183118
2020-07-08,24219956,10644468,1181021
2020-07-09,23988097,10471429,1155076
2020-07-10,20085086,8810870,994543
2020-07-11,9877255,4202962,628316
2020-07-12,11037977,4723517,669789
2020-07-13,23492512,10228912,1140247
2020-07-14,23821540,10429139,1145418
2020-07-15,23913155,10561497,1177381
2020-07-16,23714180,10476142,1157015
2020-07-17,20123568,8888130,1016666
2020-07-18,9820122,4215153,630341
2020-07-19,11051248,4745259,673753
2020-07-20,23432176,10264448,1149629
2020-07-21,24070121,10613942,1181175
2020-07-22,23951130,10558313,1168868
2020-07-23,23413636,10316979,1132841
2020-07-24,19693941,8688606,981763
2020-07-25,9740041,4184106,631497
2020-07-26,10899187,4680461,665014
2020-07-27,23123802,10135382,1131271
2020-07-28,23604829,10409661,1146540
2020-07-29,23303494,10299409,1134593
2020-07-30,21962587,9742030,1071272
2020-07-31,17539492,7782125,891686
2020-08-01,8783213,3780419,575548
2020-08-02,9977774,4282521,611929
2020-08-03,20580736,9053961,1035834
2020-08-04,22726045,10049763,1132627
2020-08-05,22592917,10010351,1105414
2020-08-06,22435607,9939962,1095506
2020-08-07,18776497,8326180,945702
2020-08-08,9143221,3953065,600681
2020-08-09,10352702,4463394,647549
2020-08-10,22024780,9683081,1106271
2020-08-11,22392908,9922158,1110216
2020-08-12,22459357,9973046,1123002
2020-08-13,22544187,9963389,1121872
2020-08-14,18639772,8245473,961328
2020-08-15,9111646,3933537,604630
2020-08-16,10393674,4470949,652905
2020-08-17,21900783,9631593,1115400
2020-08-18,23010042,10172974,1165439
2020-08-19,22906861,10139661,1155219
2020-08-20,22251938,9866528,1135761
2020-08-21,18725313,8323470,986891
2020-08-22,9216114,3998788,622670
2020-08-23,10555264,4611957,680202
2020-08-24,22579569,9996667,1168586
2020-08-25,23391610,10406251,1190577
2020-08-26,23357991,10396564,1191364
2020-08-27,22946865,10204102,1161864
2020-08-28,19234698,8549102,1003745
2020-08-29,9456067,4080955,632382
2020-08-30,10435860,4490494,669329
2020-08-31,22015764,9717586,1134219
2020-09-01,22949072,10269987,1210067
2020-09-02,23527442,10571303,1245109
2020-09-03,23368955,10437433,1229373
2020-09-04,19373843,8628071,1050621
2020-09-05,9339621,4026390,640838
2020-09-06,10487561,4541883,692553
2020-09-07,20603828,9022569,1106477
2020-09-08,23799606,10582601,1265950
2020-09-09,24123695,10758763,1280810
2020-09-10,23953367,10701987,1273590
2020-09-11,20367928,9088293,1111143
2020-09-12,9973205,4292655,687830
2020-09-13,11314504,4877746,747855
2020-09-14,24157981,10686152,1298485
2020-09-15,24583999,10962122,1320371
2020-09-16,24086080,10811190,1291013
2020-09-17,24000084,10785995,1277578
2020-09-18,20313102,9128720,1108987
2020-09-19,9894727,4285595,687734
2020-09-20,11033735,4788709,737979
2020-09-21,23935125,10669214,1298093
2020-09-22,24744993,11083640,1336701
2020-09-23,24999667,11195604,1340036
2020-09-24,24661155,11026483,1317011
2020-09-25,21012554,9374097,1143565
2020-09-26,10626773,4550917,716089
2020-09-27,11805551,5102032,798463
2020-09-28,24507184,10824770,1329911
2020-09-29,25165823,11195400,1352828
2020-09-30,24274123,10791216,1292060
2020-10-01,23109309,10266701,1231285
2020-10-02,18877109,8348305,1047166
2020-10-03,10465308,4435323,708271
2020-10-04,11777133,5013987,773519
2020-10-05,24945858,10908522,1347190
2020-10-06,25874546,11397072,1395044
2020-10-07,25846720,11411173,1386125
2020-10-08,25295068,11171859,1342670
2020-10-09,21611529,9549298,1177420
2020-10-10,10960105,4660180,735224
2020-10-11,12213900,5196757,786584
2020-10-12,24446502,10673717,1308019
2020-10-13,26060519,11544632,1386798
2020-10-14,26280247,11588390,1379399
2020-10-15,26057447,11491340,1357008
2020-10-16,22017689,9718245,1175619
2020-10-17,10949096,4646233,737135
2020-10-18,12437023,5293307,794040
2020-10-19,25951815,11394008,1358646
2020-10-20,26651380,11752146,1395762
2020-10-21,26568547,11723832,1382607
2020-10-22,25945704,11444218,1336276
2020-10-23,21689025,9547290,1152123
2020-10-24,10864346,4584676,720013
2020-10-25,12192285,5165273,767606
2020-10-26,24671094,10758240,1286121
2020-10-27,26419198,11600161,1355482
2020-10-28,25786605,11379890,1332063
2020-10-29,25103985,11090323,1314916
2020-10-30,21056850,9275231,1100479
2020-10-31,10591761,4485632,687256
2020-11-01,12848398,5457288,801235
2020-11-02,24629503,10788047,1291032
2020-11-03,25336126,11180531,1313726
2020-11-04,24714013,10963629,1283317
2020-11-05,25480005,11274921,1304242
2020-11-06,21549177,9518335,1143619
2020-11-07,10982454,4648345,721016
2020-11-08,12957529,5515572,808898
2020-11-09,25971463,11382729,1345232
2020-11-10,26134114,11544863,1351858
2020-11-11,25111810,11100418,1350724
2020-11-12,25410763,11219584,1301116
2020-11-13,20655938,9087835,1104766
2020-11-14,10444849,4381569,698981
2020-11-15,12869277,5441650,808335
2020-11-16,24439407,10701061,1292800
2020-11-17,26138051,11548532,1371868
2020-11-18,26267895,11624188,1371367
2020-11-19,25976723,11498547,1355699
2020-11-20,21686117,9577184,1160540
2020-11-21,11421390,4816321,753232
2020-11-22,13086120,5602322,823878
2020-11-23,25386428,11201367,1329213
2020-11-24,25837218,11448504,1335618
2020-11-25,24687895,10913277,1266535
2020-11-26,22529789,9844381,1141695
2020-11-27,19254538,8387009,1013113
2020-11-28,11233225,4712264,732446
2020-11-29,12893070,5440520,791270
2020-11-30,24958073,10886159,1292162
2020-12-01,25853387,11373754,1347123
2020-12-02,26234975,11572904,1363229
2020-12-03,26033983,11486685,1355912
2020-12-04,22627088,9888648,1205656
2020-12-05,11867390,4994759,786998
2020-12-06,13569141,5728505,851380
2020-12-07,26121857,11375054,1364048
2020-12-08,25875897,11354070,1351778
2020-12-09,26379779,11602358,1357680
2020-12-10,25598129,11295611,1325859
2020-12-11,21662343,9512854,1156827
2020-12-12,11364255,4769713,750474
2020-12-13,12984704,5487294,809761
2020-12-14,25678149,11215083,1352535
2020-12-15,25907631,11387763,1357052
2020-12-16,25456360,11166589,1324678
2020-12-17,24509617,10761882,1275319
2020-12-18,20015666,8783316,1079861
2020-12-19,10331091,4351647,707178
2020-12-20,11693374,4929163,742681
2020-12-21,22443318,9687139,1172858
2020-12-22,22186302,9634698,1182684
2020-12-23,19743974,8569750,1040462
2020-12-24,13575456,5885810,773152
2020-12-25,8672954,3737965,590561
2020-12-26,8741649,3739691,628543
2020-12-27,10232038,4412223,731899
2020-12-28,18195917,7837920,1020430
2020-12-29,18603047,8042521,1023712
2020-12-30,17268480,7482257,972479
2020-12-31,11242325,4900560,706112
2021-01-01,8132755,3508997,633169
2021-01-02,9622687,4087886,684893
2021-01-03,10922236,4714738,749364
2021-01-04,21702015,9539156,1250002
2021-01-05,23247257,10287349,1313584
2021-01-06,22207010,9848818,1253704
2021-01-07,23127813,10219846,1266093
2021-01-08,20393658,8993673,1134836
2021-01-09,10634298,4553518,737950
2021-01-10,12121047,5208283,796591
2021-01-11,24636721,10835778,1325631
2021-01-12,25475353,11277313,1364055
2021-01-13,25123561,11142509,1332603
2021-01-14,23854007,10582832,1269991
2021-01-15,21059263,9354054,1151970
2021-01-16,10945454,4688277,750226
2021-01-17,12407605,5341459,813419
2021-01-18,24489167,10733105,1323821
2021-01-19,26172990,11584287,1392984
2021-01-20,26117218,11582250,1378264
2021-01-21,26175559,11611235,1386498
2021-01-22,22274227,9885468,1216274
2021-01-23,11348342,4868997,796852
2021-01-24,12941355,5563195,847314
2021-01-25,25610682,11251777,1368938
2021-01-26,24612163,10874495,1323804
2021-01-27,26641652,11804029,1402676
2021-01-28,26158151,11623684,1378693
2021-01-29,22076694,9819264,1203106
2021-01-30,11436892,4915054,796079
2021-01-31,12912668,5585444,855897
2021-02-01,26139593,11547135,1399213
2021-02-02,27049582,12008414,1439000
2021-02-03,27169382,12079277,1436466
2021-02-04,26852820,11949338,1415831
2021-02-05,22622777,10070060,1229998
2021-02-06,11518796,4974183,798276
2021-02-07,13106877,5689173,853433
2021-02-08,26452112,11691186,1396357
2021-02-09,26729951,11888833,1404478
2021-02-10,26036624,11597520,1372551
2021-02-11,24928276,11105251,1315994
2021-02-12,21097204,9419306,1142469
2021-02-13,10849466,4684291,747830
2021-02-14,11693489,5083965,776043
2021-02-15,23844851,10436760,1258174
2021-02-16,25536085,11309335,1335057
2021-02-17,26475099,11750353,1370340
2021-02-18,26511326,11784013,1364893
2021-02-19,22833257,10139601,1198577
2021-02-20,11798816,5114206,779053
2021-02-21,12964925,5608003,824654
2021-02-22,26562901,11694191,1371655
2021-02-23,27107876,12002185,1391788
2021-02-24,27300195,12119570,1399978
2021-02-25,26741761,11882695,1374474
2021-02-26,22241493,9883369,1175610
2021-02-27,11313922,4873141,763026
2021-02-28,12840211,5559771,820940
2021-03-01,26424280,11663328,1380577
2021-03-02,27640799,12271011,1434426
2021-03-03,27570528,12251918,1418342
2021-03-04,27413543,12170135,1402215
2021-03-05,22934983,10188645,1230660
2021-03-06,11492379,4936909,776219
2021-03-07,13139652,5673420,839023
2021-03-08,26342819,11596198,1379343
2021-03-09,28022546,12416818,1433946
2021-03-10,27679209,12287422,1415638
2021-03-11,26857028,11953139,1383221
2021-03-12,22909194,10195183,1209123
2021-03-13,11518931,4971078,771991
2021-03-14,12727329,5503654,808507
2021-03-15,27004855,11925400,1396332
2021-03-16,27772574,12366353,1447142
2021-03-17,27519055,12264840,1422712
2021-03-18,27189164,12133007,1416125
2021-03-19,22896024,10267136,1307513
2021-03-20,11358654,4966183,862925
2021-03-21,12804369,5557084,841437
2021-03-22,27062913,12007788,1478399
2021-03-23,27478649,12317787,1564669
2021-03-24,27472642,12280835,1499509
2021-03-25,26789365,11946758,1369972
2021-03-26,22350177,9989473,1185641
2021-03-27,11037510,4812234,796572
2021-03-28,12022174,5218643,776547
2021-03-29,24451518,10820265,1281084
2021-03-30,26225244,11733974,1472423
2021-03-31,25464216,11489000,1503763
2021-04-01,23617656,10589566,1384485
2021-04-02,16915807,7438866,964419
2021-04-03,10536619,4558161,741909
2021-04-04,11127505,4808038,731375
2021-04-05,21393892,9437572,1225563
2021-04-06,25605092,11440556,1409652
2021-04-07,26614889,11926018,1469381
2021-04-08,26293351,11756701,1394255
2021-04-09,22327228,9998166,1256124
2021-04-10,11342953,4937881,838103
2021-04-11,12744896,5525442,830130
2021-04-12,26018788,11526991,1368674
2021-04-13,25404698,11348539,1379567
2021-04-14,25787291,11596946,1435718
2021-04-15,26098374,11779654,1513336
2021-04-16,22372093,10059173,1266779
2021-04-17,11183042,4887346,805076
2021-04-18,12726606,5637521,968113
2021-04-19,26446526,11899584,1628179
2021-04-20,26451163,11850248,1409900
2021-04-21,26041717,11664289,1407964
2021-04-22,26318562,11829356,1483576
2021-04-23,22188365,10037924,1377515
2021-04-24,11226113,4920249,849548
2021-04-25,12887526,5687375,940869
2021-04-26,25999717,11620781,1481026
2021-04-27,26112613,11734287,1455808
2021-04-28,26022193,11720294,1477910
2021-04-29,25192805,11371371,1455394
2021-04-30,20380994,9207729,1206957
2021-05-01,10238300,4498938,796771
2021-05-02,11433309,5010728,857934
2021-05-03,22666530,10094408,1368313
2021-05-04,24491501,10981275,1409905
2021-05-05,25056582,11271211,1427865
2021-05-06,25288826,11434261,1454977
2021-05-07,21640228,9801770,1286217
2021-05-08,10850295,4792879,839759
2021-05-09,11493944,5068857,851383
2021-05-10,24707244,11051811,1423858
2021-05-11,25573495,11505890,1450413
2021-05-12,24704102,11135593,1372925
2021-05-13,21760699,9797404,1263494
2021-05-14,19352047,8676227,1141758
2021-05-15,10432750,4589394,799947
2021-05-16,11694725,5173608,893375
2021-05-17,24962795,11173874,1412137
2021-05-18,25798982,11634371,1454613
2021-05-19,25480323,11521910,1450163
2021-05-20,25533414,11525671,1439335
2021-05-21,21532823,9734334,1271047
2021-05-22,10607594,4685139,834485
2021-05-23,11834612,5230432,881491
2021-05-24,23443292,10499634,1375377
2021-05-25,25614337,11557531,1448479
2021-05-26,25372062,11476008,1415768
2021-05-27,25221077,11401119,1413877
2021-05-28,20849368,9412745,1203451
2021-05-29,10304526,4562466,809633
2021-05-30,11360180,5025973,836276
2021-05-31,21883115,9752058,1268502
2021-06-01,24610377,11125666,1420233
2021-06-02,24642425,11171889,1404693
2021-06-03,23928544,10817744,1382202
2021-06-04,20957824,9460691,1251846
2021-06-05,10284174,4559342,850305
2021-06-06,11727710,5175779,898054
2021-06-07,25577741,11415031,1458739
2021-06-08,25556014,11539644,1477232
2021-06-09,26363993,11862176,1491022
2021-06-10,25865292,11615042,1445938
2021-06-11,21516188,9683984,1255831
2021-06-12,9996148,4419413,790467
2021-06-13,11160879,4907399,842530
2021-06-14,24771885,10991321,1404834
2021-06-15,26169064,11709729,1472952
2021-06-16,25983713,11646993,1456082
2021-06-17,25491234,11454401,1447015
2021-06-18,20922476,9411141,1237172
2021-06-19,9766169,4314559,798189
2021-06-20,10946715,4849638,854166
2021-06-21,24665559,10992816,1411713
2021-06-22,25651232,11517191,1458453
2021-06-23,25257024,11349168,1419747
2021-06-24,24534853,11022392,1362062
2021-06-25,20502987,9249700,1215063
2021-06-26,9497413,4238252,812996
2021-06-27,10751625,4770477,838504
2021-06-28,24251724,10822141,1361254
2021-06-29,24896706,11161219,1359414
2021-06-30,24501682,11018776,1375910
2021-07-01,23573464,10631481,1366766
2021-07-02,19740014,8896547,1193439
2021-07-03,9039121,4032581,777722
2021-07-04,10175844,4521992,816633
2021-07-05,21634264,9603820,1270518
2021-07-06,24523703,10993180,1398869
2021-07-07,24680366,11053231,1360615
2021-07-08,24668327,11071513,1412673
2021-07-09,20449326,9179416,1218277
2021-07-10,9205143,4062575,755196
2021-07-11,10208331,4515412,781286
2021-07-12,24185455,10779633,1411408
2021-07-13,25168653,11222793,1397391
2021-07-14,24587871,10980861,1367474
2021-07-15,24358208,10873431,1339516
2021-07-16,20363330,9074046,1157566
2021-07-17,9288388,4081544,782626
2021-07-18,10343648,4572994,851849
2021-07-19,23678685,10459007,1305739
2021-07-20,23402085,10438906,1318320
2021-07-21,23301584,10397497,1330466
2021-07-22,23532749,10525163,1351462
2021-07-23,19506139,8766563,1175978
2021-07-24,8849855,3925445,750961
2021-07-25,10082313,4465351,793279
2021-07-26,23500670,10450676,1302925
2021-07-27,24353435,10913077,1376843
2021-07-28,24132741,10794558,1298306
2021-07-29,23547499,10559167,1298155
2021-07-30,19388440,8729501,1177865
2021-07-31,8794272,3886589,729260
2021-08-01,9837672,4358794,784366
2021-08-02,22652744,10093050,1313944
2021-08-03,23832416,10688501,1371407
2021-08-04,23840435,10689243,1345454
2021-08-05,23496138,10534536,1345667
2021-08-06,19544694,8758410,1167394
2021-08-07,8874139,3934290,759311
2021-08-08,10015476,4427161,790259
2021-08-09,23092474,10243481,1307590
2021-08-10,23835725,10624696,1304290
2021-08-11,23776875,10631021,1337066
2021-08-12,23345803,10422552,1317530
2021-08-13,19292318,8651638,1170580
2021-08-14,8777871,3899659,767727
2021-08-15,9674154,4277392,755381
2021-08-16,22554495,10043505,1309604
2021-08-17,23795043,10682082,1387010
2021-08-18,23657206,10643494,1375406
2021-08-19,23119352,10389937,1316976
2021-08-20,18983553,8541093,1135515
2021-08-21,8780663,3912151,775578
2021-08-22,9778464,4350478,799137
2021-08-23,23175315,10371683,1358744
2021-08-24,23626677,10665855,1371871
2021-08-25,24093767,10851735,1408399
2021-08-26,23772866,10698943,1392695
2021-08-27,19672180,8894642,1212279
2021-08-28,8999567,4005217,770222
2021-08-29,10173321,4545316,850206
2021-08-30,22157531,9948555,1343110
2021-08-31,23711348,10707690,1389915
2021-09-01,23665205,10740093,1414901
2021-09-02,23523519,10666977,1427063
2021-09-03,19491526,8825502,1218809
2021-09-04,8837820,3944499,766685
2021-09-05,9996502,4477198,842059
2021-09-06,20988081,9397891,1294947
2021-09-07,23893593,10804414,1444376
2021-09-08,24508268,11062107,1443568
2021-09-09,24142201,10925195,1488578
2021-09-10,19115030,8638555,1241539
2021-09-11,9371173,4173704,829602
2021-09-12,10675419,4785001,898082
2021-09-13,24806858,11180792,1556350
2021-09-14,25476895,11534162,1534758
2021-09-15,25202084,11437532,1512202
2021-09-16,24927034,11360814,1537337
2021-09-17,21203990,9820966,1417681
2021-09-18,9831951,4493211,896615
2021-09-19,10557221,4796657,906217
2021-09-20,23877419,10930349,1548372
2021-09-21,24962976,11451743,1542897
2021-09-22,25508465,11664591,1438304
